idCuando	idQue	idDonde	unidades	clientes
355	51	19	39	27
355	52	16	20	12
355	53	18	1	1
355	54	12	2	1
355	55	4	39	34
355	56	16	39	37
355	57	17	15	14
355	58	14	1	1
355	59	16	55	34
355	60	3	18	16
356	1	7	84	60
356	2	15	74	69
356	3	13	95	78
356	4	3	61	48
356	5	14	95	85
356	6	6	92	67
356	7	15	10	9
356	8	11	57	36
356	9	18	82	64
356	10	7	2	1
356	11	8	22	16
356	12	11	71	50
356	13	3	70	44
356	14	8	28	17
356	15	3	67	49
356	16	19	69	48
356	17	16	14	9
356	18	14	83	73
356	19	17	7	6
356	20	18	36	26
356	21	11	4	3
356	22	15	96	58
356	23	8	6	5
356	24	14	16	14
356	25	13	91	71
356	26	16	87	57
356	27	18	27	25
356	28	2	60	49
356	29	16	53	38
356	30	11	58	32
356	31	7	25	17
356	32	4	39	28
356	33	4	50	39
356	34	13	71	42
356	35	3	57	29
356	36	7	13	8
356	37	7	67	35
356	38	4	25	18
356	39	9	15	13
356	40	19	61	35
356	41	11	51	38
356	42	4	16	15
356	43	18	92	80
356	44	2	66	55
356	45	9	60	58
356	46	8	32	31
356	47	3	2	1
356	48	10	72	41
356	49	5	32	23
356	50	12	70	57
356	51	13	39	24
356	52	5	6	6
356	53	2	1	1
356	54	9	54	35
356	55	12	38	23
356	56	7	19	14
356	57	6	5	4
356	58	17	31	21
356	59	1	18	15
356	60	7	22	13
357	1	2	97	67
357	2	20	27	22
357	3	1	59	42
357	4	20	14	11
357	5	16	39	23
357	6	9	77	66
357	7	4	91	85
357	8	2	58	53
357	9	11	95	79
357	10	11	95	63
357	11	8	16	15
357	12	3	14	14
357	13	20	87	80
357	14	3	12	7
357	15	12	5	5
357	16	19	92	59
357	17	9	29	20
357	18	10	97	83
357	19	8	25	15
357	20	17	18	13
357	21	3	25	18
357	22	5	62	55
357	23	16	98	77
357	24	13	1	1
357	25	3	11	9
357	26	18	79	66
357	27	14	20	15
357	28	10	29	27
357	29	6	39	21
357	30	20	62	46
357	31	11	65	63
357	32	6	8	6
357	33	8	85	49
357	34	14	69	51
357	35	17	13	12
357	36	9	49	33
357	37	3	1	1
357	38	1	42	38
357	39	2	15	11
357	40	12	17	15
357	41	13	21	12
357	42	11	74	41
357	43	8	21	20
357	44	3	5	3
357	45	1	39	33
357	46	15	22	21
357	47	1	89	73
357	48	1	10	7
357	49	2	58	43
357	50	2	36	34
357	51	13	42	26
357	52	14	19	16
357	53	4	36	29
357	54	16	90	51
357	55	19	11	9
357	56	20	38	35
357	57	4	67	50
357	58	1	70	44
357	59	12	30	24
357	60	19	93	61
358	1	20	67	56
358	2	2	95	89
358	3	11	54	37
358	4	20	90	86
358	5	8	76	56
358	6	1	11	7
358	7	1	82	44
358	8	15	96	79
358	9	18	36	26
358	10	11	58	31
358	11	5	69	37
358	12	6	74	69
358	13	4	56	28
358	14	8	64	46
358	15	18	7	5
358	16	2	42	28
358	17	4	81	44
358	18	8	33	17
358	19	12	26	22
358	20	12	8	7
358	21	9	82	61
358	22	10	94	53
358	23	1	44	25
358	24	17	82	64
358	25	17	71	38
358	26	2	94	53
358	27	6	90	71
358	28	4	72	56
358	29	2	64	64
358	30	2	19	17
358	31	10	11	9
358	32	3	54	46
358	33	7	34	31
358	34	3	61	45
358	35	3	91	62
358	36	15	98	82
358	37	9	73	51
358	38	9	80	67
358	39	6	49	43
358	40	10	48	31
358	41	13	93	91
358	42	6	21	18
358	43	7	32	18
358	44	20	33	32
358	45	16	92	51
358	46	6	31	21
358	47	18	42	25
358	48	7	3	2
358	49	5	43	43
358	50	6	17	12
358	51	2	74	51
358	52	1	88	73
358	53	3	90	78
358	54	5	62	61
358	55	4	82	42
358	56	7	77	42
358	57	18	69	47
358	58	4	14	8
358	59	13	58	55
358	60	2	98	52
359	1	12	12	10
359	2	20	87	57
359	3	10	58	42
359	4	8	76	74
359	5	3	58	32
359	6	17	22	17
359	7	10	30	28
359	8	12	15	7
359	9	11	62	34
359	10	12	50	38
359	11	18	93	63
359	12	4	53	32
359	13	19	89	76
359	14	19	12	11
359	15	12	40	33
359	16	7	35	22
359	17	18	56	47
359	18	12	44	41
359	19	10	77	60
359	20	8	90	87
359	21	3	40	21
359	22	4	69	67
359	23	2	75	45
359	24	15	27	20
359	25	19	67	52
359	26	4	35	33
359	27	7	77	75
359	28	4	52	44
359	29	13	51	51
359	30	8	7	7
359	31	2	74	37
359	32	20	21	15
359	33	20	97	51
359	34	3	69	55
359	35	2	48	43
359	36	12	3	3
359	37	2	70	56
359	38	19	18	13
359	39	3	81	49
359	40	15	64	55
359	41	12	16	8
359	42	19	54	47
359	43	18	3	2
359	44	5	59	41
359	45	7	11	10
359	46	15	61	36
359	47	19	76	66
359	48	9	55	42
359	49	19	17	14
359	50	16	14	11
359	51	14	69	35
359	52	5	2	2
359	53	4	14	10
359	54	4	38	20
359	55	17	76	39
359	56	8	97	50
359	57	13	90	87
359	58	10	72	71
359	59	20	18	13
359	60	16	64	54
360	1	14	75	64
360	2	15	33	23
360	3	20	27	15
360	4	20	87	73
360	5	4	26	13
360	6	5	97	92
360	7	15	40	39
360	8	16	24	23
360	9	14	87	87
360	10	8	23	19
360	11	20	93	66
360	12	3	27	15
360	13	5	4	4
360	14	11	96	93
360	15	3	42	22
360	16	16	21	14
360	17	13	65	57
360	18	16	61	37
360	19	8	98	77
360	20	12	1	1
360	21	7	42	33
360	22	12	21	17
360	23	15	20	17
360	24	12	65	39
360	25	17	90	89
360	26	20	4	4
360	27	8	60	52
360	28	19	97	76
360	29	17	95	81
360	30	14	4	2
360	31	9	2	1
360	32	6	88	78
360	33	6	73	52
360	34	12	17	10
360	35	2	88	53
360	36	16	86	84
360	37	17	82	70
360	38	10	60	34
360	39	8	51	39
360	40	2	21	20
360	41	7	36	27
360	42	5	46	30
360	43	11	60	58
360	44	6	93	67
360	45	19	59	53
360	46	13	82	50
360	47	13	37	30
360	48	17	74	66
360	49	8	57	40
360	50	3	4	2
360	51	8	57	52
360	52	13	71	66
360	53	5	50	29
360	54	2	74	51
360	55	17	87	76
360	56	11	66	65
360	57	20	88	47
360	58	16	80	75
360	59	19	72	51
360	60	18	29	27
361	1	13	28	28
361	2	11	6	4
361	3	6	88	84
361	4	3	52	35
361	5	5	48	26
361	6	6	28	18
361	7	16	98	53
361	8	15	27	27
361	9	14	1	1
361	10	17	47	41
361	11	14	63	58
361	12	10	47	45
361	13	16	92	69
361	14	15	61	60
361	15	1	96	58
361	16	19	4	3
361	17	10	89	65
361	18	12	41	33
361	19	14	4	2
361	20	16	46	34
361	21	16	85	54
361	22	8	41	36
361	23	13	44	37
361	24	20	55	29
361	25	4	51	37
361	26	4	47	38
361	27	17	68	41
361	28	19	77	39
361	29	7	43	39
361	30	6	30	17
361	31	10	30	30
361	32	7	95	66
361	33	4	5	4
361	34	5	42	39
361	35	6	17	9
361	36	18	64	44
361	37	17	29	21
361	38	2	69	47
361	39	15	67	37
361	40	16	41	30
361	41	16	10	8
361	42	7	90	76
361	43	12	88	63
361	44	4	93	61
361	45	12	41	27
361	46	10	25	16
361	47	18	51	47
361	48	14	71	38
361	49	4	79	65
361	50	4	81	69
361	51	9	94	71
361	52	20	67	61
361	53	14	42	29
361	54	11	23	16
361	55	9	17	9
361	56	17	76	38
361	57	10	54	33
361	58	5	86	55
361	59	18	99	65
361	60	11	37	27
362	1	6	31	20
362	2	7	93	60
362	3	2	12	10
362	4	13	1	1
362	5	1	67	63
362	6	10	66	47
362	7	1	91	48
362	8	19	7	5
362	9	8	61	41
362	10	12	45	32
362	11	8	74	72
362	12	7	66	56
362	13	7	51	29
362	14	12	57	56
362	15	14	1	1
362	16	6	17	11
362	17	15	47	45
362	18	19	12	10
362	19	16	96	92
362	20	10	37	34
362	21	1	72	60
362	22	6	83	80
362	23	5	40	39
362	24	18	16	15
362	25	17	70	46
362	26	20	85	52
362	27	8	68	62
362	28	7	34	30
362	29	18	86	81
362	30	1	23	21
362	31	18	49	38
362	32	5	40	21
362	33	15	82	45
362	34	11	20	19
362	35	10	100	64
362	36	4	58	42
362	37	12	21	17
362	38	3	14	12
362	39	3	30	19
362	40	17	25	16
362	41	15	61	58
362	42	18	71	54
362	43	9	17	10
362	44	7	99	79
362	45	14	2	1
362	46	8	67	67
362	47	11	88	45
362	48	2	25	14
362	49	4	39	26
362	50	16	31	30
362	51	3	11	6
362	52	14	84	47
362	53	20	32	28
362	54	19	7	4
362	55	19	99	60
362	56	6	44	24
362	57	17	81	80
362	58	13	98	50
362	59	17	3	3
362	60	16	37	22
363	1	5	30	22
363	2	1	93	62
363	3	2	33	27
363	4	12	74	57
363	5	18	58	42
363	6	1	66	41
363	7	9	92	46
363	8	13	51	42
363	9	19	52	31
363	10	4	85	77
363	11	15	1	1
363	12	4	78	71
363	13	6	40	39
363	14	5	25	17
363	15	11	36	27
363	16	9	45	45
363	17	6	2	2
363	18	5	88	64
363	19	12	1	1
363	20	3	35	21
363	21	20	32	30
363	22	5	90	48
363	23	12	65	42
363	24	10	16	10
363	25	3	64	46
363	26	7	64	57
363	27	17	26	22
363	28	10	42	34
363	29	19	89	83
363	30	9	48	27
363	31	9	79	70
363	32	9	58	40
363	33	10	3	2
363	34	7	1	1
363	35	6	26	25
363	36	17	84	71
363	37	3	47	24
363	38	9	54	32
363	39	11	31	29
363	40	16	91	83
363	41	18	12	12
363	42	5	87	52
363	43	4	100	78
363	44	6	47	44
363	45	18	42	29
363	46	15	72	41
363	47	1	45	39
363	48	13	50	32
363	49	10	60	59
363	50	11	26	15
363	51	12	6	4
363	52	4	43	43
363	53	15	9	7
363	54	14	95	48
363	55	13	2	1
363	56	1	88	84
363	57	16	63	33
363	58	1	36	21
363	59	20	13	9
363	60	12	37	20
364	1	9	3	2
364	2	3	10	6
364	3	3	78	44
364	4	2	93	62
364	5	6	13	13
364	6	3	8	7
364	7	12	39	21
364	8	6	92	50
364	9	16	69	60
364	10	20	20	13
364	11	11	60	30
364	12	6	95	62
364	13	20	98	72
364	14	3	21	16
364	15	6	81	53
364	16	2	27	26
364	17	15	32	20
364	18	19	37	25
364	19	6	34	20
364	20	20	94	82
364	21	20	74	68
364	22	2	26	24
364	23	15	41	32
364	24	7	38	37
364	25	4	52	46
364	26	3	100	56
364	27	3	89	50
364	28	18	49	41
364	29	4	43	35
364	30	7	1	1
364	31	11	30	22
364	32	20	68	38
364	33	13	27	17
364	34	1	16	9
364	35	20	88	45
364	36	11	97	73
364	37	7	25	20
364	38	2	87	57
364	39	13	85	76
364	40	1	59	51
364	41	11	42	40
364	42	8	6	3
364	43	10	11	11
364	44	10	37	30
364	45	2	85	77
364	46	8	48	25
364	47	3	65	43
364	48	6	20	14
364	49	7	18	10
364	50	12	43	31
364	51	8	6	5
364	52	1	93	60
364	53	10	33	22
364	54	9	24	13
364	55	10	97	82
364	56	1	72	40
364	57	10	9	8
364	58	17	37	32
364	59	14	63	61
364	60	8	71	69
365	1	2	63	57
365	2	3	22	14
365	3	4	89	68
365	4	8	92	82
365	5	16	16	12
365	6	12	38	20
365	7	3	85	49
365	8	10	61	58
365	9	17	85	68
365	10	6	69	65
365	11	13	18	11
365	12	15	18	14
365	13	19	66	55
365	14	17	16	11
365	15	16	49	32
365	16	6	73	45
365	17	4	2	1
365	18	10	41	29
365	19	14	8	4
365	20	10	1	1
365	21	4	23	19
365	22	4	68	54
365	23	5	43	33
365	24	18	77	65
365	25	18	33	21
365	26	20	90	88
365	27	10	60	37
365	28	19	71	48
365	29	18	22	13
365	30	18	44	39
365	31	11	33	27
365	32	17	22	22
365	33	4	53	41
365	34	10	37	27
365	35	7	85	58
365	36	2	67	65
365	37	19	76	47
365	38	2	51	41
365	39	1	44	41
365	40	8	68	53
365	41	19	38	29
365	42	20	4	2
365	43	13	37	32
365	44	8	70	36
365	45	19	54	46
365	46	12	74	52
365	47	16	40	29
365	48	14	9	6
365	49	4	67	61
365	50	16	86	78
365	51	15	32	19
365	52	2	98	70
365	53	11	1	1
365	54	3	51	38
365	55	14	73	66
365	56	14	13	9
365	57	11	73	44
365	58	16	90	65
365	59	20	84	81
365	60	20	52	40
366	1	16	19	13
366	2	12	66	49
366	3	5	52	38
366	4	2	22	11
366	5	4	30	16
366	6	9	81	80
366	7	18	23	17
366	8	5	42	33
366	9	7	69	58
366	10	16	51	36
366	11	12	70	57
366	12	8	13	9
366	13	19	27	25
366	14	7	94	64
366	15	17	57	53
366	16	19	90	54
366	17	19	3	2
366	18	9	31	22
366	19	15	59	43
366	20	20	27	17
366	21	8	96	81
366	22	13	45	40
366	23	10	6	4
366	24	11	58	54
366	25	11	59	32
366	26	6	41	35
366	27	11	55	52
366	28	13	2	1
366	29	5	79	42
366	30	15	43	34
366	31	8	76	54
366	32	1	71	60
366	33	13	23	16
366	34	4	38	24
366	35	3	2	2
366	36	15	47	37
366	37	8	16	12
366	38	20	90	63
366	39	14	65	61
366	40	9	87	79
366	41	2	1	1
366	42	1	49	45
366	43	12	25	16
366	44	4	72	37
366	45	10	97	52
366	46	1	92	79
366	47	12	56	40
366	48	9	24	13
366	49	16	50	44
366	50	11	7	7
366	51	6	37	26
366	52	4	14	13
366	53	1	65	43
366	54	16	49	26
366	55	1	98	66
366	56	7	41	27
366	57	17	81	51
366	58	19	23	13
366	59	18	79	69
366	60	17	61	57
367	1	3	77	65
367	2	9	59	46
367	3	6	81	63
367	4	15	93	85
367	5	14	64	38
367	6	3	31	15
367	7	14	47	33
367	8	7	97	70
367	9	8	48	24
367	10	12	41	27
367	11	8	85	67
367	12	2	18	11
367	13	15	91	87
367	14	20	9	7
367	15	9	75	70
367	16	5	89	57
367	17	8	57	46
367	18	5	91	71
367	19	5	28	16
367	20	19	40	29
367	21	12	11	8
367	22	1	55	33
367	23	16	18	17
367	24	18	35	34
367	25	19	49	38
367	26	13	74	54
367	27	8	54	30
367	28	7	17	12
367	29	1	69	36
367	30	2	81	75
367	31	12	68	45
367	32	6	11	9
367	33	19	54	51
367	34	11	42	39
367	35	20	77	68
367	36	20	41	25
367	37	8	26	22
367	38	6	70	39
367	39	10	17	14
367	40	5	18	15
367	41	9	48	40
367	42	11	79	47
367	43	11	4	2
367	44	11	72	62
367	45	10	60	36
367	46	13	94	81
367	47	20	70	59
367	48	11	72	67
367	49	10	59	36
367	50	11	90	61
367	51	12	22	11
367	52	15	57	49
367	53	6	21	11
367	54	3	1	1
367	55	3	13	10
367	56	14	26	18
367	57	7	10	8
367	58	3	24	19
367	59	18	71	66
367	60	11	66	40
368	1	8	55	43
368	2	8	45	26
368	3	17	8	5
368	4	5	30	29
368	5	5	49	26
368	6	7	4	4
368	7	15	72	40
368	8	19	34	22
368	9	10	45	28
368	10	18	1	1
368	11	19	66	65
368	12	11	69	57
368	13	7	74	72
368	14	9	42	28
368	15	1	77	44
368	16	9	85	70
368	17	9	19	18
368	18	8	22	21
368	19	3	8	7
368	20	6	72	61
368	21	20	23	13
368	22	2	51	41
368	23	15	89	48
368	24	15	98	88
368	25	6	27	22
368	26	17	82	47
368	27	6	23	14
368	28	3	9	7
368	29	8	91	81
368	30	4	46	31
368	31	8	5	3
368	32	17	69	42
368	33	15	74	68
368	34	2	7	4
368	35	15	71	53
368	36	19	96	82
368	37	8	93	67
368	38	3	63	56
368	39	17	92	65
368	40	7	73	57
368	41	9	75	59
368	42	14	70	54
368	43	20	92	78
368	44	13	18	17
368	45	6	67	66
368	46	6	82	62
368	47	3	97	88
368	48	19	87	66
368	49	17	59	46
368	50	5	30	26
368	51	15	79	54
368	52	20	25	24
368	53	15	36	24
368	54	9	71	51
368	55	9	62	32
368	56	6	68	62
368	57	1	20	20
368	58	5	53	41
368	59	13	38	31
368	60	17	22	18
369	1	18	35	27
369	2	4	7	7
369	3	12	95	51
369	4	4	51	34
369	5	4	87	48
369	6	16	92	84
369	7	11	84	57
369	8	5	40	40
369	9	16	5	4
369	10	7	81	50
369	11	10	10	7
369	12	4	32	27
369	13	16	92	89
369	14	14	99	54
369	15	2	20	15
369	16	2	69	42
369	17	9	48	30
369	18	6	89	68
369	19	20	15	9
369	20	7	79	41
369	21	3	48	42
369	22	10	22	20
369	23	8	92	47
369	24	6	12	11
369	25	9	67	34
369	26	8	10	9
369	27	14	99	79
369	28	18	52	52
369	29	19	39	30
369	30	1	81	62
369	31	4	65	64
369	32	9	27	19
369	33	16	73	51
369	34	4	25	20
369	35	15	30	28
369	36	20	82	71
369	37	3	52	45
369	38	20	83	48
369	39	6	16	9
369	40	12	16	8
369	41	13	3	2
369	42	17	6	5
369	43	15	12	11
369	44	18	85	69
369	45	17	33	22
369	46	8	44	28
369	47	13	51	39
369	48	2	45	32
369	49	3	62	41
369	50	8	5	4
369	51	16	51	39
369	52	4	1	1
369	53	19	55	31
369	54	10	61	39
369	55	4	17	14
369	56	12	65	36
369	57	11	20	20
369	58	14	92	91
369	59	11	67	54
369	60	16	95	70
370	1	9	3	2
370	2	16	38	27
370	3	18	93	79
370	4	10	39	35
370	5	19	88	75
370	6	15	9	7
370	7	4	42	37
370	8	1	16	14
370	9	16	98	87
370	10	4	95	68
370	11	8	20	19
370	12	12	95	95
370	13	20	56	32
370	14	7	26	19
370	15	5	27	24
370	16	17	97	53
370	17	9	47	41
370	18	17	75	54
370	19	16	37	32
370	20	13	98	95
370	21	7	12	6
370	22	12	11	8
370	23	18	22	11
370	24	17	34	17
370	25	19	82	47
370	26	5	62	44
370	27	10	14	9
370	28	17	43	23
370	29	19	85	63
370	30	15	42	32
370	31	7	32	23
370	32	13	86	79
370	33	5	16	15
370	34	18	56	31
370	35	13	97	83
370	36	15	61	58
370	37	5	7	7
370	38	15	52	37
370	39	3	87	45
370	40	19	4	4
370	41	6	96	49
370	42	11	97	88
370	43	3	16	12
370	44	19	37	35
370	45	6	32	16
370	46	4	12	10
370	47	19	63	37
370	48	12	94	53
370	49	7	19	13
370	50	19	88	74
370	51	10	15	8
370	52	18	48	38
370	53	10	44	32
370	54	12	53	44
370	55	18	65	53
370	56	6	30	23
370	57	18	5	4
370	58	1	50	43
370	59	20	55	39
370	60	7	24	12
371	1	16	20	11
371	2	2	82	58
371	3	16	9	6
371	4	6	58	56
371	5	19	93	83
371	6	9	76	41
371	7	19	97	57
371	8	10	32	28
371	9	12	62	31
371	10	18	35	26
371	11	15	1	1
371	12	8	30	26
371	13	7	66	41
371	14	19	16	15
371	15	2	77	60
371	16	1	86	62
371	17	2	97	61
371	18	11	81	74
371	19	7	6	4
371	20	20	70	45
371	21	16	9	6
371	22	6	42	41
371	23	7	69	55
371	24	20	78	60
371	25	19	14	13
371	26	20	88	59
371	27	9	41	32
371	28	14	22	19
371	29	8	26	18
371	30	16	95	64
371	31	13	16	13
371	32	10	52	42
371	33	17	86	55
371	34	2	25	19
371	35	11	77	43
371	36	11	25	19
371	37	15	89	64
371	38	10	89	65
371	39	14	84	84
371	40	17	85	84
371	41	15	40	39
371	42	4	33	18
371	43	14	23	20
371	44	11	76	45
371	45	6	78	52
371	46	11	1	1
371	47	8	13	9
371	48	5	49	28
371	49	12	2	1
371	50	3	39	35
371	51	11	30	21
371	52	17	29	29
371	53	19	39	33
371	54	19	53	48
371	55	17	26	18
371	56	20	72	58
371	57	4	69	42
371	58	6	15	10
371	59	17	80	41
371	60	10	44	42
372	1	19	44	29
372	2	17	13	9
372	3	14	95	92
372	4	3	15	9
372	5	18	29	18
372	6	13	24	14
372	7	4	44	40
372	8	11	85	82
372	9	6	5	3
372	10	8	12	12
372	11	17	20	12
372	12	18	94	81
372	13	18	81	65
372	14	15	1	1
372	15	12	33	24
372	16	17	79	45
372	17	13	2	2
372	18	20	98	82
372	19	14	24	22
372	20	14	65	57
372	21	9	23	16
372	22	1	28	26
372	23	20	59	58
372	24	16	49	34
372	25	19	89	60
372	26	20	80	66
372	27	5	89	83
372	28	5	35	33
372	29	15	16	10
372	30	6	14	12
372	31	12	93	79
372	32	6	91	75
372	33	14	17	13
372	34	14	73	46
372	35	20	81	46
372	36	9	22	11
372	37	10	58	51
372	38	18	35	28
372	39	19	3	2
372	40	5	1	1
372	41	6	60	30
372	42	6	46	46
372	43	20	23	20
372	44	12	92	80
372	45	1	96	63
372	46	10	81	43
372	47	2	29	18
372	48	1	25	15
372	49	4	38	21
372	50	20	21	14
372	51	14	40	35
372	52	16	47	30
372	53	20	15	10
372	54	8	10	10
372	55	20	30	26
372	56	18	83	66
372	57	17	75	67
372	58	16	39	31
372	59	10	81	50
372	60	3	20	14
373	1	20	4	2
373	2	1	68	44
373	3	12	9	7
373	4	17	8	5
373	5	19	39	31
373	6	14	16	10
373	7	7	23	21
373	8	2	62	40
373	9	7	3	3
373	10	9	75	54
373	11	6	35	23
373	12	10	89	68
373	13	7	74	67
373	14	13	93	63
373	15	7	75	65
373	16	18	87	57
373	17	12	30	28
373	18	18	36	32
373	19	19	51	43
373	20	12	9	5
373	21	5	81	44
373	22	15	28	19
373	23	19	38	25
373	24	8	29	29
373	25	17	3	2
373	26	3	39	32
373	27	5	26	17
373	28	10	3	2
373	29	19	24	15
373	30	2	21	21
373	31	7	21	11
373	32	16	47	26
373	33	13	78	64
373	34	5	51	37
373	35	13	7	6
373	36	1	30	21
373	37	5	12	8
373	38	12	24	19
373	39	7	16	16
373	40	15	83	79
373	41	1	99	93
373	42	13	15	15
373	43	20	98	75
373	44	18	77	47
373	45	12	46	37
373	46	3	96	75
373	47	17	46	27
373	48	6	12	6
373	49	19	91	90
373	50	1	56	42
373	51	6	10	7
373	52	17	60	56
373	53	14	25	13
373	54	3	76	39
373	55	17	86	72
373	56	14	70	43
373	57	17	65	45
373	58	6	63	54
373	59	6	79	70
373	60	17	14	8
374	1	2	76	46
374	2	1	44	43
374	3	5	65	46
374	4	5	1	1
374	5	18	21	21
374	6	6	80	54
374	7	1	84	64
374	8	2	46	36
374	9	17	7	5
374	10	1	51	39
374	11	19	6	4
374	12	11	90	50
374	13	3	77	43
374	14	12	96	52
374	15	12	47	40
374	16	18	40	29
374	17	20	33	33
374	18	10	82	77
374	19	8	50	26
374	20	15	15	13
374	21	6	42	35
374	22	15	28	19
374	23	3	79	78
374	24	5	99	71
374	25	12	59	31
374	26	11	14	10
374	27	1	76	73
374	28	14	43	42
374	29	6	7	5
374	30	6	42	36
374	31	19	3	2
374	32	16	37	22
374	33	8	48	40
374	34	5	76	40
374	35	12	2	2
374	36	15	51	32
374	37	12	8	6
374	38	8	27	18
374	39	1	95	93
374	40	18	20	11
374	41	4	7	6
374	42	19	27	17
374	43	6	60	52
374	44	3	11	11
374	45	9	2	2
374	46	3	20	17
374	47	7	59	30
374	48	10	43	32
374	49	8	64	50
374	50	18	28	15
374	51	19	98	51
374	52	15	14	8
374	53	16	13	11
374	54	16	94	91
374	55	1	25	24
374	56	1	15	8
374	57	12	67	66
374	58	8	2	1
374	59	14	4	4
374	60	17	7	4
375	1	3	83	61
375	2	15	97	61
375	3	19	66	49
375	4	17	30	20
375	5	15	10	9
375	6	9	97	77
375	7	19	51	27
375	8	9	73	42
375	9	9	10	8
375	10	3	27	23
375	11	9	32	16
375	12	9	90	55
375	13	12	21	12
375	14	12	30	18
375	15	10	14	8
375	16	8	64	43
375	17	14	90	64
375	18	3	53	48
375	19	6	94	64
375	20	20	31	28
375	21	15	95	93
375	22	9	15	12
375	23	11	23	19
375	24	10	5	3
375	25	10	94	83
375	26	18	33	24
375	27	5	75	58
375	28	17	70	52
375	29	10	51	35
375	30	18	82	74
375	31	17	5	5
375	32	2	33	21
375	33	14	48	32
375	34	13	89	49
375	35	15	32	26
375	36	3	89	85
375	37	14	51	35
375	38	2	81	49
375	39	20	87	79
375	40	5	43	29
375	41	18	99	90
375	42	2	45	41
375	43	9	63	36
375	44	16	18	10
375	45	20	50	32
375	46	1	88	56
375	47	11	86	59
375	48	10	61	38
375	49	5	3	2
375	50	10	17	10
375	51	4	24	12
375	52	14	81	52
375	53	4	46	41
375	54	13	67	57
375	55	7	63	53
375	56	8	86	72
375	57	7	54	47
375	58	8	74	48
375	59	9	75	73
375	60	6	42	30
376	1	8	81	62
376	2	8	52	38
376	3	18	37	37
376	4	2	81	41
376	5	16	2	1
376	6	16	77	70
376	7	19	91	89
376	8	10	34	32
376	9	2	10	7
376	10	3	42	36
376	11	12	31	31
376	12	2	92	65
376	13	12	61	57
376	14	19	96	94
376	15	19	15	11
376	16	12	66	65
376	17	15	100	66
376	18	10	89	75
376	19	10	50	29
376	20	9	98	64
376	21	12	3	3
376	22	19	62	32
376	23	16	67	61
376	24	11	48	43
376	25	10	28	18
376	26	5	53	28
376	27	5	2	2
376	28	9	82	46
376	29	3	64	33
376	30	12	61	34
376	31	16	13	13
376	32	19	63	59
376	33	7	49	25
376	34	18	71	47
376	35	8	29	22
376	36	17	17	13
376	37	9	13	8
376	38	20	87	51
376	39	9	52	27
376	40	15	96	63
376	41	5	33	17
376	42	11	84	70
376	43	2	79	45
376	44	11	29	18
376	45	18	1	1
376	46	15	28	26
376	47	1	84	48
376	48	3	94	72
376	49	4	26	15
376	50	10	27	24
376	51	13	9	7
376	52	18	63	48
376	53	7	33	33
376	54	16	11	10
376	55	5	80	74
376	56	16	8	4
376	57	10	13	8
376	58	14	85	60
376	59	12	32	25
376	60	7	74	66
377	1	6	71	38
377	2	18	18	16
377	3	18	15	14
377	4	17	82	53
377	5	7	53	30
377	6	6	67	57
377	7	15	16	15
377	8	3	65	40
377	9	2	19	17
377	10	2	22	13
377	11	5	79	55
377	12	13	70	60
377	13	12	100	69
377	14	7	34	18
377	15	13	57	32
377	16	13	77	71
377	17	20	96	88
377	18	19	91	88
377	19	10	83	55
377	20	13	24	14
377	21	3	2	2
377	22	20	38	32
377	23	17	77	62
377	24	17	76	48
377	25	15	72	47
377	26	19	96	57
377	27	14	71	47
377	28	5	48	44
377	29	9	53	44
377	30	4	15	11
377	31	8	85	79
377	32	2	41	24
377	33	17	3	3
377	34	13	80	49
377	35	19	22	19
377	36	9	96	57
377	37	16	86	69
377	38	2	75	68
377	39	3	19	9
377	40	10	17	13
377	41	8	92	81
377	42	16	34	17
377	43	2	17	17
377	44	3	87	52
377	45	13	13	9
377	46	19	86	52
377	47	6	7	7
377	48	8	58	55
377	49	7	1	1
377	50	10	17	12
377	51	19	1	1
377	52	18	29	28
377	53	15	89	68
377	54	1	82	60
377	55	16	8	7
377	56	12	1	1
377	57	13	55	48
377	58	16	5	2
377	59	11	64	33
377	60	15	24	17
378	1	17	33	22
378	2	15	5	4
378	3	20	91	87
378	4	16	8	5
378	5	4	77	52
378	6	2	79	70
378	7	8	91	54
378	8	13	22	15
378	9	10	34	27
378	10	11	49	41
378	11	3	75	50
378	12	1	45	38
378	13	19	76	45
378	14	8	90	56
378	15	7	47	28
378	16	10	78	67
378	17	11	25	21
378	18	3	83	50
378	19	18	40	33
378	20	1	17	13
378	21	6	96	79
378	22	11	52	43
378	23	8	30	19
378	24	13	57	30
378	25	10	38	37
378	26	18	29	25
378	27	1	63	60
378	28	20	98	50
378	29	12	2	1
378	30	13	43	29
378	31	13	29	20
378	32	9	72	45
378	33	16	44	44
378	34	8	42	37
378	35	14	55	44
378	36	2	60	43
378	37	17	91	57
378	38	1	88	73
378	39	19	100	73
378	40	14	88	82
378	41	7	79	40
378	42	19	91	51
378	43	10	77	51
378	44	5	30	22
378	45	20	7	4
378	46	12	65	60
378	47	7	14	9
378	48	5	93	90
378	49	4	82	60
378	50	12	34	30
378	51	18	73	39
378	52	19	14	10
378	53	1	50	30
378	54	3	86	55
378	55	3	82	61
378	56	11	20	17
378	57	4	33	18
378	58	15	63	51
378	59	16	41	25
378	60	12	92	54
379	1	5	21	15
379	2	13	33	28
379	3	18	43	29
379	4	10	66	66
379	5	4	32	22
379	6	16	78	61
379	7	11	51	26
